micro_rank,micro_chunk_id,coarse_chunk_rank,coarse_chunk_index,micro_chunk_index,event_offset_in_micro,event_offset_in_session,label,event_id,process,template,fields_json
30,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro01,95,183,1,2,18311,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
30,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro01,95,183,1,3,18312,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
30,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro01,95,183,1,4,18313,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
30,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro01,95,183,1,5,18314,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
30,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro01,95,183,1,6,18315,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
30,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro01,95,183,1,7,18316,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
30,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro01,95,183,1,8,18317,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
30,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro01,95,183,1,9,18318,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
30,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro01,95,183,1,10,18319,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
31,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro04,95,183,4,1,18340,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
31,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro04,95,183,4,2,18341,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
31,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro04,95,183,4,3,18342,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
31,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro04,95,183,4,4,18343,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
31,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro04,95,183,4,5,18344,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
31,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro04,95,183,4,6,18345,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
31,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro04,95,183,4,7,18346,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
31,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro04,95,183,4,8,18347,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
31,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro04,95,183,4,9,18348,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
31,win-32-h1|win-32-h1$|20220719T1420Z|chunk183|micro04,95,183,4,10,18349,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
32,win-32-h1|win-32-h1$|20220719T1430Z|chunk101|micro05,99,101,5,1,10150,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
32,win-32-h1|win-32-h1$|20220719T1430Z|chunk101|micro05,99,101,5,2,10151,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
32,win-32-h1|win-32-h1$|20220719T1430Z|chunk101|micro05,99,101,5,3,10152,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
32,win-32-h1|win-32-h1$|20220719T1430Z|chunk101|micro05,99,101,5,4,10153,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
32,win-32-h1|win-32-h1$|20220719T1430Z|chunk101|micro05,99,101,5,5,10154,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
32,win-32-h1|win-32-h1$|20220719T1430Z|chunk101|micro05,99,101,5,6,10155,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
32,win-32-h1|win-32-h1$|20220719T1430Z|chunk101|micro05,99,101,5,7,10156,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
32,win-32-h1|win-32-h1$|20220719T1430Z|chunk101|micro05,99,101,5,8,10157,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
32,win-32-h1|win-32-h1$|20220719T1430Z|chunk101|micro05,99,101,5,9,10158,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
32,win-32-h1|win-32-h1$|20220719T1430Z|chunk101|micro05,99,101,5,10,10159,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
33,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro00,100,163,0,1,16300,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
33,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro00,100,163,0,2,16301,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
33,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro00,100,163,0,3,16302,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
33,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro00,100,163,0,4,16303,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
33,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro00,100,163,0,5,16304,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
33,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro00,100,163,0,6,16305,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
33,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro00,100,163,0,7,16306,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
33,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro00,100,163,0,8,16307,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
33,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro00,100,163,0,9,16308,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
33,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro00,100,163,0,10,16309,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
34,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro02,100,163,2,1,16320,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
34,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro02,100,163,2,2,16321,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
34,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro02,100,163,2,3,16322,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
34,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro02,100,163,2,4,16323,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
34,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro02,100,163,2,5,16324,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
34,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro02,100,163,2,6,16325,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
34,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro02,100,163,2,7,16326,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
34,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro02,100,163,2,8,16327,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
34,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro02,100,163,2,9,16328,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
34,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro02,100,163,2,10,16329,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
35,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro09,100,163,9,1,16390,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
35,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro09,100,163,9,2,16391,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
35,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro09,100,163,9,3,16392,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
35,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro09,100,163,9,4,16393,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
35,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro09,100,163,9,5,16394,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
35,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro09,100,163,9,6,16395,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
35,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro09,100,163,9,7,16396,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
35,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro09,100,163,9,8,16397,0,4663,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
35,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro09,100,163,9,9,16398,0,4658,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=repwmiutils.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""repwmiutils.exe""}"
35,win-32-h1|win-32-h1$|20220719T1420Z|chunk163|micro09,100,163,9,10,16399,0,4656,repwmiutils.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=repwmiutils.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""repwmiutils.exe"", ""ObjectType"": ""file""}"
36,win-32-h1|win-32-h1$|20220719T1430Z|chunk160|micro09,97,160,9,1,16090,0,4656,wmiprvse.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=wmiprvse.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""wmiprvse.exe"", ""ObjectType"": ""file""}"
36,win-32-h1|win-32-h1$|20220719T1430Z|chunk160|micro09,97,160,9,2,16091,0,4663,wmiprvse.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=wmiprvse.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""wmiprvse.exe"", ""ObjectType"": ""file""}"
36,win-32-h1|win-32-h1$|20220719T1430Z|chunk160|micro09,97,160,9,3,16092,0,4658,wmiprvse.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=wmiprvse.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""wmiprvse.exe""}"
36,win-32-h1|win-32-h1$|20220719T1430Z|chunk160|micro09,97,160,9,4,16093,0,4656,wmiprvse.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=wmiprvse.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""wmiprvse.exe"", ""ObjectType"": ""file""}"
36,win-32-h1|win-32-h1$|20220719T1430Z|chunk160|micro09,97,160,9,5,16094,0,4663,wmiprvse.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=wmiprvse.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""wmiprvse.exe"", ""ObjectType"": ""file""}"
36,win-32-h1|win-32-h1$|20220719T1430Z|chunk160|micro09,97,160,9,6,16095,0,4658,wmiprvse.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=wmiprvse.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""wmiprvse.exe""}"
36,win-32-h1|win-32-h1$|20220719T1430Z|chunk160|micro09,97,160,9,7,16096,0,4656,wmiprvse.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=wmiprvse.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""wmiprvse.exe"", ""ObjectType"": ""file""}"
36,win-32-h1|win-32-h1$|20220719T1430Z|chunk160|micro09,97,160,9,8,16097,0,4663,wmiprvse.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4663 | ProcessName=wmiprvse.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4663"", ""ProcessName"": ""wmiprvse.exe"", ""ObjectType"": ""file""}"
36,win-32-h1|win-32-h1$|20220719T1430Z|chunk160|micro09,97,160,9,9,16098,0,4658,wmiprvse.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4658 | ProcessName=wmiprvse.exe,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4658"", ""ProcessName"": ""wmiprvse.exe""}"
36,win-32-h1|win-32-h1$|20220719T1430Z|chunk160|micro09,97,160,9,10,16099,0,4656,wmiprvse.exe,Provider=microsoft-windows-security-auditing | Channel=Security | EventID=4656 | ProcessName=wmiprvse.exe | ObjectType=file,"{""Provider"": ""microsoft-windows-security-auditing"", ""Channel"": ""Security"", ""EventID"": ""4656"", ""ProcessName"": ""wmiprvse.exe"", ""ObjectType"": ""file""}"
